,state,county,cousub,county name,state initials,rent50_0_2018,rent50_0_2019,rent50_1_2018,rent50_1_2019,rent50_2_2018,rent50_2_2019,rent50_3_2018,rent50_3_2019,rent50_4_2018,rent50_4_2019,pop2010_2018,pop2010_2019,hu2010_2018,hu2010_2019
193,6,15,99999,Del Norte County,CA,643,672.0,759,782.0,936,987.0,1327,1370.0,1530,1584.0,28610.0,28610.0,11186.0,11186.0
194,6,17,99999,El Dorado County,CA,807,916.0,916,1040.0,1157,1311.0,1683,1896.0,2038,2303.0,181058.0,181058.0,88159.0,88159.0
195,6,19,99999,Fresno County,CA,741,710.0,819,818.0,1018,1016.0,1453,1449.0,1699,1684.0,930450.0,930450.0,315531.0,315531.0
196,6,21,99999,Glenn County,CA,598,613.0,655,681.0,871,901.0,1136,1129.0,1186,1218.0,28122.0,28122.0,10778.0,10778.0
197,6,23,99999,Humboldt County,CA,683,710.0,780,816.0,1023,1065.0,1488,1540.0,1712,1772.0,134623.0,134623.0,61559.0,61559.0
198,6,25,99999,Imperial County,CA,605,644.0,723,772.0,948,1003.0,1262,1312.0,1645,1744.0,174528.0,174528.0,56067.0,56067.0
199,6,27,99999,Inyo County,CA,801,819.0,805,824.0,972,986.0,1387,1328.0,1392,1333.0,18546.0,18546.0,9478.0,9478.0
200,6,29,99999,Kern County,CA,719,750.0,744,762.0,968,992.0,1395,1429.0,1659,1700.0,839631.0,839631.0,284367.0,284367.0
201,6,31,99999,Kings County,CA,805,828.0,810,864.0,1000,1051.0,1433,1520.0,1610,1660.0,152982.0,152982.0,43867.0,43867.0
202,6,33,99999,Lake County,CA,630,663.0,762,790.0,988,1032.0,1437,1492.0,1594,1631.0,64665.0,64665.0,35492.0,35492.0
203,6,35,99999,Lassen County,CA,639,626.0,699,696.0,930,920.0,1307,1330.0,1503,1471.0,34895.0,34895.0,12710.0,12710.0
204,6,37,99999,Los Angeles County,CA,1154,1251.0,1388,1494.0,1798,1934.0,2412,2593.0,2667,2852.0,9818605.0,9818605.0,3445076.0,3445076.0
205,6,39,99999,Madera County,CA,763,821.0,768,826.0,1021,1093.0,1444,1554.0,1643,1724.0,150865.0,150865.0,49140.0,49140.0
206,6,41,99999,Marin County,CA,2179,2155.0,2704,2667.0,3377,3302.0,4404,4326.0,4692,4575.0,252409.0,252409.0,111214.0,111214.0
207,6,43,99999,Mariposa County,CA,679,713.0,777,792.0,989,1047.0,1395,1439.0,1686,1839.0,18251.0,18251.0,10188.0,10188.0
208,6,45,99999,Mendocino County,CA,753,803.0,826,881.0,1098,1166.0,1552,1651.0,1757,1877.0,87841.0,87841.0,40323.0,40323.0
209,6,47,99999,Merced County,CA,574,613.0,660,720.0,837,888.0,1217,1284.0,1449,1550.0,255793.0,255793.0,83698.0,83698.0
210,6,49,99999,Modoc County,CA,479,524.0,533,582.0,697,770.0,1014,1113.0,1127,1237.0,9686.0,9686.0,5192.0,5192.0
211,6,51,99999,Mono County,CA,844,860.0,988,1012.0,1314,1338.0,1652,1719.0,2125,2150.0,14202.0,14202.0,13912.0,13912.0
212,6,53,99999,Monterey County,CA,1056,1177.0,1227,1340.0,1534,1665.0,2220,2399.0,2371,2571.0,415057.0,415057.0,139048.0,139048.0
213,6,55,99999,Napa County,CA,1095,1177.0,1303,1385.0,1716,1832.0,2491,2649.0,2760,2885.0,136484.0,136484.0,54759.0,54759.0
214,6,57,99999,Nevada County,CA,829,849.0,977,999.0,1300,1321.0,1891,1910.0,2273,2158.0,98764.0,98764.0,52590.0,52590.0
215,6,59,99999,Orange County,CA,1396,1534.0,1610,1769.0,2024,2208.0,2833,3103.0,3285,3581.0,3010232.0,3010232.0,1048907.0,1048907.0
216,6,61,99999,Placer County,CA,807,916.0,916,1040.0,1157,1311.0,1683,1896.0,2038,2303.0,348432.0,348432.0,152648.0,152648.0
217,6,63,99999,Plumas County,CA,629,651.0,798,792.0,916,956.0,1243,1256.0,1413,1411.0,20007.0,20007.0,15566.0,15566.0
218,6,65,99999,Riverside County,CA,833,895.0,1003,1068.0,1253,1335.0,1754,1861.0,2172,2310.0,2189641.0,2189641.0,800707.0,800707.0
219,6,67,99999,Sacramento County,CA,807,916.0,916,1040.0,1157,1311.0,1683,1896.0,2038,2303.0,1418788.0,1418788.0,555932.0,555932.0
220,6,69,99999,San Benito County,CA,1379,1419.0,1389,1429.0,1847,1890.0,2687,2733.0,3253,3320.0,55269.0,55269.0,17870.0,17870.0
221,6,71,99999,San Bernardino County,CA,833,895.0,1003,1068.0,1253,1335.0,1754,1861.0,2172,2310.0,2035210.0,2035210.0,699637.0,699637.0
222,6,73,99999,San Diego County,CA,1257,1422.0,1400,1590.0,1816,2068.0,2612,2962.0,3198,3632.0,3095313.0,3095313.0,1164786.0,1164786.0
223,6,75,99999,San Francisco County,CA,2179,2155.0,2704,2667.0,3377,3302.0,4404,4326.0,4692,4575.0,805235.0,805235.0,376942.0,376942.0
224,6,77,99999,San Joaquin County,CA,668,743.0,790,875.0,1048,1157.0,1524,1673.0,1846,2032.0,685306.0,685306.0,233755.0,233755.0
225,6,79,99999,San Luis Obispo County,CA,1031,1130.0,1176,1275.0,1516,1645.0,2205,2378.0,2670,2889.0,269637.0,269637.0,117315.0,117315.0
226,6,81,99999,San Mateo County,CA,2179,2155.0,2704,2667.0,3377,3302.0,4404,4326.0,4692,4575.0,718451.0,718451.0,271031.0,271031.0
227,6,83,99999,Santa Barbara County,CA,1468,1480.0,1725,1759.0,2021,2058.0,2744,2769.0,3195,3207.0,423895.0,423895.0,152834.0,152834.0
228,6,85,99999,Santa Clara County,CA,1873,2062.0,2217,2446.0,2753,2999.0,3785,4045.0,4303,4642.0,1781642.0,1781642.0,631920.0,631920.0
229,6,87,99999,Santa Cruz County,CA,1348,1682.0,1589,1979.0,2113,2618.0,2812,3479.0,3184,3972.0,262382.0,262382.0,104476.0,104476.0
230,6,89,99999,Shasta County,CA,700,698.0,759,803.0,974,1038.0,1417,1501.0,1715,1823.0,177223.0,177223.0,77313.0,77313.0
231,6,91,99999,Sierra County,CA,871,932.0,957,1041.0,1268,1369.0,1590,1955.0,2051,2200.0,3240.0,3240.0,2328.0,2328.0
232,6,93,99999,Siskiyou County,CA,565,588.0,666,692.0,886,915.0,1227,1260.0,1460,1470.0,44900.0,44900.0,23910.0,23910.0
233,6,95,99999,Solano County,CA,920,1052.0,1145,1267.0,1412,1544.0,2054,2232.0,2486,2708.0,413344.0,413344.0,152698.0,152698.0
234,6,97,99999,Sonoma County,CA,1302,1334.0,1511,1540.0,1961,2008.0,2852,2903.0,3454,3509.0,483878.0,483878.0,204572.0,204572.0
235,6,99,99999,Stanislaus County,CA,769,764.0,855,849.0,1094,1074.0,1562,1534.0,1873,1813.0,514453.0,514453.0,179503.0,179503.0
236,6,101,99999,Sutter County,CA,716,711.0,720,715.0,942,931.0,1370,1346.0,1659,1635.0,94737.0,94737.0,33858.0,33858.0
237,6,103,99999,Tehama County,CA,590,624.0,646,658.0,859,871.0,1168,1188.0,1172,1198.0,63463.0,63463.0,26987.0,26987.0
238,6,105,99999,Trinity County,CA,635,615.0,695,683.0,924,904.0,1328,1307.0,1627,1453.0,13786.0,13786.0,8681.0,8681.0
239,6,107,99999,Tulare County,CA,674,741.0,678,746.0,902,987.0,1279,1378.0,1495,1628.0,442179.0,442179.0,141696.0,141696.0
240,6,109,99999,Tuolumne County,CA,697,701.0,795,846.0,1020,1053.0,1401,1449.0,1594,1716.0,55365.0,55365.0,31244.0,31244.0
241,6,111,99999,Ventura County,CA,1187,1237.0,1399,1462.0,1861,1926.0,2627,2702.0,3144,3240.0,823318.0,823318.0,281695.0,281695.0
242,6,113,99999,Yolo County,CA,917,1036.0,978,1102.0,1301,1458.0,1845,2102.0,2291,2561.0,200849.0,200849.0,75054.0,75054.0
243,6,115,99999,Yuba County,CA,716,711.0,720,715.0,942,931.0,1370,1346.0,1659,1635.0,72155.0,72155.0,27635.0,27635.0
244,8,1,99999,Adams County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,441603.0,441603.0,163136.0,163136.0
245,8,3,99999,Alamosa County,CO,666,690.0,670,694.0,812,824.0,1140,1096.0,1244,1262.0,15445.0,15445.0,6554.0,6554.0
246,8,5,99999,Arapahoe County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,572003.0,572003.0,238301.0,238301.0
247,8,7,99999,Archuleta County,CO,763,817.0,768,822.0,990,1037.0,1347,1360.0,1535,1607.0,12084.0,12084.0,8762.0,8762.0
248,8,9,99999,Baca County,CO,590,596.0,607,604.0,697,700.0,1014,1012.0,1228,1230.0,3788.0,3788.0,2248.0,2248.0
249,8,11,99999,Bent County,CO,622,702.0,626,706.0,830,847.0,1079,1078.0,1130,1145.0,6499.0,6499.0,2242.0,2242.0
250,8,13,99999,Boulder County,CO,1170,1233.0,1290,1354.0,1577,1653.0,2220,2318.0,2536,2600.0,294567.0,294567.0,127071.0,127071.0
251,8,14,99999,Broomfield County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,55889.0,55889.0,22646.0,22646.0
252,8,15,99999,Chaffee County,CO,589,606.0,694,824.0,923,943.0,1253,1270.0,1257,1275.0,17809.0,17809.0,10020.0,10020.0
253,8,17,99999,Cheyenne County,CO,530,537.0,534,541.0,710,715.0,890,896.0,982,988.0,1836.0,1836.0,975.0,975.0
254,8,19,99999,Clear Creek County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,9088.0,9088.0,5685.0,5685.0
255,8,21,99999,Conejos County,CO,590,560.0,604,564.0,697,700.0,941,905.0,949,946.0,8256.0,8256.0,4286.0,4286.0
256,8,23,99999,Costilla County,CO,606,614.0,610,618.0,786,780.0,985,977.0,1205,1195.0,3524.0,3524.0,2613.0,2613.0
257,8,25,99999,Crowley County,CO,642,672.0,660,689.0,758,789.0,950,989.0,1059,1067.0,5823.0,5823.0,1559.0,1559.0
258,8,27,99999,Custer County,CO,610,637.0,614,641.0,792,808.0,1152,1115.0,1395,1419.0,4255.0,4255.0,3956.0,3956.0
259,8,29,99999,Delta County,CO,712,732.0,717,737.0,953,975.0,1281,1249.0,1358,1328.0,30952.0,30952.0,14572.0,14572.0
260,8,31,99999,Denver County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,600158.0,600158.0,285797.0,285797.0
261,8,33,99999,Dolores County,CO,595,637.0,612,653.0,703,748.0,1023,1082.0,1077,1146.0,2064.0,2064.0,1468.0,1468.0
262,8,35,99999,Douglas County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,285465.0,285465.0,106859.0,106859.0
263,8,37,99999,Eagle County,CO,992,985.0,1241,1199.0,1555,1533.0,1950,1921.0,2359,2240.0,52197.0,52197.0,31312.0,31312.0
264,8,39,99999,Elbert County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,23086.0,23086.0,8939.0,8939.0
265,8,41,99999,El Paso County,CO,705,736.0,860,897.0,1106,1145.0,1609,1656.0,1948,2011.0,622263.0,622263.0,252852.0,252852.0
266,8,43,99999,Fremont County,CO,629,647.0,633,652.0,809,851.0,1145,1204.0,1303,1328.0,46824.0,46824.0,19242.0,19242.0
267,8,45,99999,Garfield County,CO,957,998.0,964,1005.0,1254,1300.0,1775,1809.0,2181,2253.0,56389.0,56389.0,23309.0,23309.0
268,8,47,99999,Gilpin County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,5441.0,5441.0,3560.0,3560.0
269,8,49,99999,Grand County,CO,708,732.0,835,862.0,1110,1140.0,1506,1542.0,1730,1747.0,14843.0,14843.0,16061.0,16061.0
270,8,51,99999,Gunnison County,CO,639,840.0,816,845.0,1002,1022.0,1388,1424.0,1759,1795.0,15324.0,15324.0,11412.0,11412.0
271,8,53,99999,Hinsdale County,CO,665,646.0,825,807.0,948,924.0,1313,1269.0,1453,1416.0,843.0,843.0,1388.0,1388.0
272,8,55,99999,Huerfano County,CO,609,650.0,613,654.0,793,816.0,1076,1068.0,1080,1103.0,6711.0,6711.0,5075.0,5075.0
273,8,57,99999,Jackson County,CO,731,785.0,735,790.0,948,997.0,1189,1249.0,1453,1527.0,1394.0,1394.0,1286.0,1286.0
274,8,59,99999,Jefferson County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,534543.0,534543.0,229967.0,229967.0
275,8,61,99999,Kiowa County,CO,647,647.0,652,651.0,840,821.0,1053,1127.0,1144,1258.0,1398.0,1398.0,805.0,805.0
276,8,63,99999,Kit Carson County,CO,553,605.0,556,609.0,717,805.0,913,1028.0,1263,1414.0,8270.0,8270.0,3527.0,3527.0
277,8,65,99999,Lake County,CO,824,849.0,829,860.0,1002,997.0,1336,1414.0,1536,1527.0,7310.0,7310.0,4271.0,4271.0
278,8,67,99999,La Plata County,CO,840,909.0,934,985.0,1131,1130.0,1645,1634.0,1825,1796.0,51334.0,51334.0,25860.0,25860.0
279,8,69,99999,Larimer County,CO,832,947.0,963,1088.0,1177,1330.0,1712,1923.0,2073,2336.0,299630.0,299630.0,132722.0,132722.0
280,8,71,99999,Las Animas County,CO,668,674.0,673,678.0,895,897.0,1230,1258.0,1316,1315.0,15507.0,15507.0,8217.0,8217.0
281,8,73,99999,Lincoln County,CO,581,616.0,585,620.0,778,820.0,1025,1087.0,1192,1440.0,5467.0,5467.0,2420.0,2420.0
282,8,75,99999,Logan County,CO,643,681.0,647,685.0,803,821.0,1168,1187.0,1402,1338.0,22709.0,22709.0,8981.0,8981.0
283,8,77,99999,Mesa County,CO,622,622.0,670,678.0,891,897.0,1296,1297.0,1569,1576.0,146723.0,146723.0,62644.0,62644.0
284,8,79,99999,Mineral County,CO,755,793.0,760,798.0,980,1006.0,1358,1381.0,1502,1541.0,712.0,712.0,1201.0,1201.0
285,8,81,99999,Moffat County,CO,712,728.0,716,747.0,847,855.0,1226,1192.0,1462,1497.0,13795.0,13795.0,6196.0,6196.0
286,8,83,99999,Montezuma County,CO,655,670.0,659,674.0,784,851.0,1140,1224.0,1381,1495.0,25535.0,25535.0,12094.0,12094.0
287,8,85,99999,Montrose County,CO,722,713.0,727,718.0,967,950.0,1339,1304.0,1344,1309.0,41276.0,41276.0,18250.0,18250.0
288,8,87,99999,Morgan County,CO,606,599.0,616,645.0,819,853.0,1098,1113.0,1162,1254.0,28159.0,28159.0,11490.0,11490.0
289,8,89,99999,Otero County,CO,611,622.0,615,626.0,818,828.0,1026,1037.0,1114,1269.0,18831.0,18831.0,8969.0,8969.0
290,8,91,99999,Ouray County,CO,765,814.0,928,963.0,1200,1267.0,1623,1649.0,1839,1941.0,4436.0,4436.0,3083.0,3083.0
291,8,93,99999,Park County,CO,1021,1118.0,1226,1308.0,1543,1638.0,2211,2302.0,2558,2674.0,16206.0,16206.0,13947.0,13947.0
292,8,95,99999,Phillips County,CO,560,578.0,564,582.0,750,770.0,940,965.0,1149,1176.0,4442.0,4442.0,2087.0,2087.0
293,8,97,99999,Pitkin County,CO,1199,1193.0,1414,1404.0,1880,1857.0,2551,2501.0,2561,2510.0,17148.0,17148.0,12953.0,12953.0
294,8,99,99999,Prowers County,CO,584,612.0,587,619.0,697,719.0,941,997.0,1072,1164.0,12551.0,12551.0,5942.0,5942.0
295,8,101,99999,Pueblo County,CO,616,703.0,620,708.0,825,936.0,1168,1307.0,1333,1489.0,159063.0,159063.0,69526.0,69526.0
296,8,103,99999,Rio Blanco County,CO,658,705.0,662,710.0,854,895.0,1173,1205.0,1177,1210.0,6666.0,6666.0,3309.0,3309.0
297,8,105,99999,Rio Grande County,CO,590,596.0,607,611.0,697,700.0,1012,1012.0,1106,1105.0,11982.0,11982.0,6630.0,6630.0
298,8,107,99999,Routt County,CO,1048,1025.0,1054,1032.0,1315,1365.0,1913,1964.0,2015,2091.0,23509.0,23509.0,16303.0,16303.0
299,8,109,99999,Saguache County,CO,542,546.0,546,550.0,726,727.0,1056,1051.0,1113,1082.0,6108.0,6108.0,3843.0,3843.0
300,8,111,99999,San Juan County,CO,999,1080.0,1005,1087.0,1296,1371.0,1625,1882.0,1986,2100.0,699.0,699.0,756.0,756.0
301,8,113,99999,San Miguel County,CO,1074,1045.0,1265,1230.0,1683,1627.0,2163,2182.0,2493,2506.0,7359.0,7359.0,6638.0,6638.0
302,8,115,99999,Sedgwick County,CO,521,538.0,524,541.0,697,716.0,881,897.0,1007,1070.0,2379.0,2379.0,1415.0,1415.0
303,8,117,99999,Summit County,CO,1138,1175.0,1146,1182.0,1524,1564.0,1911,1960.0,2076,2396.0,27994.0,27994.0,29842.0,29842.0
304,8,119,99999,Teller County,CO,701,723.0,846,851.0,1099,1126.0,1582,1628.0,1936,1910.0,23350.0,23350.0,12643.0,12643.0
305,8,121,99999,Washington County,CO,615,659.0,633,676.0,727,774.0,942,970.0,1114,1186.0,4814.0,4814.0,2434.0,2434.0
306,8,123,99999,Weld County,CO,673,708.0,801,856.0,1009,1067.0,1468,1543.0,1777,1874.0,252825.0,252825.0,96281.0,96281.0
307,8,125,99999,Yuma County,CO,528,578.0,532,582.0,707,770.0,1028,1112.0,1139,1174.0,10043.0,10043.0,4466.0,4466.0
308,9,1,4720,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,18584.0,18584.0,7310.0,7310.0
309,9,1,8070,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,144229.0,144229.0,57012.0,57012.0
310,9,1,8980,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,16452.0,16452.0,6562.0,6562.0
311,9,1,18500,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,80893.0,80893.0,31154.0,31154.0
312,9,1,18850,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,20732.0,20732.0,7074.0,7074.0
313,9,1,23890,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,7490.0,7490.0,2715.0,2715.0
314,9,1,26620,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,59404.0,59404.0,21648.0,21648.0
315,9,1,33620,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,61171.0,61171.0,25631.0,25631.0
316,9,1,48620,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,19479.0,19479.0,6918.0,6918.0
317,9,1,50580,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,19738.0,19738.0,7551.0,7551.0
318,9,1,50860,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,13881.0,13881.0,5593.0,5593.0
319,9,1,52980,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,27560.0,27560.0,10061.0,10061.0
320,9,1,56060,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,85603.0,85603.0,35415.0,35415.0
321,9,1,63480,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,9158.0,9158.0,3811.0,3811.0
322,9,1,63970,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,24638.0,24638.0,9420.0,9420.0
323,9,1,68170,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,39559.0,39559.0,16146.0,16146.0
324,9,1,68310,Fairfield County,CT,1099,1090.0,1371,1342.0,1723,1696.0,2160,2125.0,2690,2677.0,3581.0,3581.0,1831.0,1831.0
325,9,1,73070,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,122643.0,122643.0,50573.0,50573.0
326,9,1,74190,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,51384.0,51384.0,21091.0,21091.0
327,9,1,77200,Fairfield County,CT,910,923.0,1087,1110.0,1369,1391.0,1716,1754.0,2119,2182.0,36018.0,36018.0,13157.0,13157.0
328,9,1,83430,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,10179.0,10179.0,3674.0,3674.0
329,9,1,83500,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,26391.0,26391.0,10399.0,10399.0
330,9,1,86370,Fairfield County,CT,1396,1325.0,1731,1660.0,2189,2063.0,2804,2631.0,3339,3012.0,18062.0,18062.0,6475.0,6475.0
331,9,3,2060,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,18098.0,18098.0,7389.0,7389.0
332,9,3,4300,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,19866.0,19866.0,8140.0,8140.0
333,9,3,5910,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,20486.0,20486.0,9019.0,9019.0
334,9,3,8490,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,60477.0,60477.0,27011.0,27011.0
335,9,3,10100,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,9301.0,9301.0,3389.0,3389.0
336,9,3,12270,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,10292.0,10292.0,4339.0,4339.0
337,9,3,22070,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,5148.0,5148.0,2152.0,2152.0
338,9,3,22630,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,51252.0,51252.0,21328.0,21328.0
339,9,3,24800,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,11162.0,11162.0,5045.0,5045.0
340,9,3,25990,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,44654.0,44654.0,17558.0,17558.0
341,9,3,27600,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,25340.0,25340.0,11106.0,11106.0
342,9,3,31240,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,34427.0,34427.0,13656.0,13656.0
343,9,3,32640,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,11282.0,11282.0,4360.0,4360.0
344,9,3,37070,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,124775.0,124775.0,51822.0,51822.0
345,9,3,37140,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,2114.0,2114.0,856.0,856.0
346,9,3,44700,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,58241.0,58241.0,25996.0,25996.0
347,9,3,45820,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,6404.0,6404.0,2389.0,2389.0
348,9,3,50440,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,73206.0,73206.0,31226.0,31226.0
349,9,3,52140,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,30562.0,30562.0,13011.0,13011.0
350,9,3,60120,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,17716.0,17716.0,8063.0,8063.0
351,9,3,65370,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,19709.0,19709.0,8843.0,8843.0
352,9,3,68940,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,23511.0,23511.0,9123.0,9123.0
353,9,3,70550,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,43069.0,43069.0,17447.0,17447.0
354,9,3,71390,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,25709.0,25709.0,10243.0,10243.0
355,9,3,74540,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,15735.0,15735.0,5469.0,5469.0
356,9,3,82590,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,63268.0,63268.0,26396.0,26396.0
357,9,3,84900,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,26668.0,26668.0,11677.0,11677.0
358,9,3,87000,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,29044.0,29044.0,11767.0,11767.0
359,9,3,87070,Hartford County,CT,807,822.0,997,1028.0,1242,1278.0,1557,1601.0,1737,1792.0,12498.0,12498.0,5429.0,5429.0
360,9,5,2760,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,3799.0,3799.0,1589.0,1589.0
361,9,5,4930,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,3607.0,3607.0,1575.0,1575.0
362,9,5,8210,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,1727.0,1727.0,881.0,881.0
363,9,5,10940,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,1234.0,1234.0,779.0,779.0
364,9,5,16050,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,1485.0,1485.0,722.0,722.0
365,9,5,17240,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,1420.0,1420.0,1007.0,1007.0
366,9,5,32290,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,2976.0,2976.0,1664.0,1664.0
367,9,5,37280,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,5642.0,5642.0,2282.0,2282.0
368,9,5,40290,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,2979.0,2979.0,1665.0,1665.0
369,9,5,43370,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,8466.0,8466.0,3975.0,3975.0
370,9,5,49460,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,2388.0,2388.0,1314.0,1314.0
371,9,5,51350,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,6970.0,6970.0,2923.0,2923.0
372,9,5,52630,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,28142.0,28142.0,11731.0,11731.0
373,9,5,53470,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,1709.0,1709.0,967.0,967.0
374,9,5,54030,Litchfield County,CT,745,784.0,913,953.0,1168,1221.0,1482,1550.0,1591,1650.0,3315.0,3315.0,1587.0,1587.0
